Review_ID,Customer_ID,Product_ID,Order_ID,Review_Date,Rating,Review_Text,Sentiment
REV0000318,CUST012598,PRD00329,ORD00002026,2023-05-21,5,Excellent experience,Positive
REV0000319,CUST000764,PRD00231,ORD00002028,2026-01-03,5,Good product,Positive
REV0000320,CUST006956,PRD00981,ORD00002035,2023-01-05,3,Average quality,Neutral
REV0000321,CUST000238,PRD00107,ORD00002036,2024-09-11,5,Good product,Positive
REV0000322,CUST009003,PRD00570,ORD00002037,2022-03-14,4,Not satisfied,Positive
REV0000323,CUST006132,PRD00274,ORD00002040,2025-09-01,4,Not satisfied,Positive
REV0000324,CUST010238,PRD00440,ORD00002041,2022-09-19,3,Late delivery,Neutral
REV0000325,CUST010337,PRD00382,ORD00002045,2023-08-26,4,Late delivery,Positive
REV0000326,CUST008634,PRD00939,ORD00002047,2023-07-10,3,Average quality,Neutral
REV0000327,CUST010505,PRD00954,ORD00002050,2025-09-01,4,Average quality,Positive
REV0000328,CUST008587,PRD00987,ORD00002074,2025-01-20,4,Average quality,Positive
REV0000329,CUST006922,PRD00410,ORD00002075,2023-07-25,5,Value for money,Positive
REV0000330,CUST012671,PRD00029,ORD00002076,2022-12-09,2,Value for money,Negative
REV0000331,CUST005632,PRD00995,ORD00002083,2022-09-24,5,Not satisfied,Positive
REV0000332,CUST010033,PRD00194,ORD00002088,2025-09-28,4,Late delivery,Positive
REV0000333,CUST005361,PRD00984,ORD00002097,2024-04-17,5,Value for money,Positive
REV0000334,CUST014681,PRD00871,ORD00002098,2024-07-15,5,Value for money,Positive
REV0000335,CUST011035,PRD00579,ORD00002099,2022-11-08,5,Good product,Positive
REV0000336,CUST009357,PRD00327,ORD00002103,2023-07-18,4,Good product,Positive
REV0000337,CUST002674,PRD00731,ORD00002108,2022-02-10,4,Not satisfied,Positive
REV0000338,CUST006474,PRD00615,ORD00002112,2025-07-01,5,Average quality,Positive
REV0000339,CUST012075,PRD00811,ORD00002114,2025-05-21,4,Excellent experience,Positive
REV0000340,CUST004212,PRD00388,ORD00002129,2024-11-10,4,Excellent experience,Positive
REV0000341,CUST001550,PRD00924,ORD00002137,2022-03-29,5,Not satisfied,Positive
REV0000342,CUST000412,PRD00660,ORD00002141,2025-01-11,5,Excellent experience,Positive
REV0000343,CUST005554,PRD00778,ORD00002159,2025-12-20,5,Good product,Positive
REV0000344,CUST010950,PRD00837,ORD00002161,2024-07-11,5,Late delivery,Positive
REV0000345,CUST006435,PRD00701,ORD00002165,2024-09-07,3,Excellent experience,Neutral
REV0000346,CUST000028,PRD00988,ORD00002169,2022-04-12,5,Value for money,Positive
REV0000347,CUST004318,PRD00934,ORD00002172,2022-03-08,4,Not satisfied,Positive
REV0000348,CUST012590,PRD00728,ORD00002176,2024-10-25,4,Late delivery,Positive
REV0000349,CUST002392,PRD00485,ORD00002178,2025-08-03,2,Late delivery,Negative
REV0000350,CUST007278,PRD00090,ORD00002188,2022-08-13,4,Excellent experience,Positive
REV0000351,CUST007412,PRD00674,ORD00002193,2023-12-19,3,Late delivery,Neutral
REV0000352,CUST001146,PRD00659,ORD00002200,2026-01-03,4,Good product,Positive
REV0000353,CUST014189,PRD00504,ORD00002201,2025-10-04,4,Excellent experience,Positive
REV0000354,CUST013135,PRD00921,ORD00002203,2023-07-05,4,Average quality,Positive
REV0000355,CUST006335,PRD00547,ORD00002210,2024-06-20,3,Average quality,Neutral
REV0000356,CUST011808,PRD00789,ORD00002219,2024-11-29,4,Excellent experience,Positive
REV0000357,CUST005525,PRD00142,ORD00002229,2024-10-20,5,Value for money,Positive
REV0000358,CUST014801,PRD00173,ORD00002239,2025-09-27,4,Value for money,Positive
REV0000359,CUST008742,PRD00078,ORD00002246,2025-03-29,4,Excellent experience,Positive
REV0000360,CUST013380,PRD00394,ORD00002255,2024-07-05,5,Good product,Positive
REV0000361,CUST006837,PRD00672,ORD00002262,2023-04-10,4,Not satisfied,Positive
REV0000362,CUST012179,PRD00369,ORD00002273,2023-03-28,4,Average quality,Positive
REV0000363,CUST004032,PRD00379,ORD00002275,2024-11-23,4,Late delivery,Positive
REV0000364,CUST012767,PRD00156,ORD00002291,2024-12-30,4,Good product,Positive
REV0000365,CUST003163,PRD00756,ORD00002303,2022-01-22,4,Value for money,Positive
REV0000366,CUST003526,PRD00244,ORD00002309,2022-04-21,5,Late delivery,Positive
REV0000367,CUST005734,PRD00309,ORD00002312,2024-01-02,3,Good product,Neutral
REV0000368,CUST007687,PRD00932,ORD00002313,2023-06-26,4,Excellent experience,Positive
REV0000369,CUST012474,PRD00514,ORD00002327,2024-07-25,4,Late delivery,Positive
REV0000370,CUST007883,PRD00194,ORD00002331,2023-03-22,5,Value for money,Positive
REV0000371,CUST000968,PRD00381,ORD00002348,2023-11-01,5,Value for money,Positive
REV0000372,CUST006084,PRD00901,ORD00002354,2023-07-23,4,Average quality,Positive
REV0000373,CUST003548,PRD00811,ORD00002356,2025-06-07,4,Value for money,Positive
REV0000374,CUST007394,PRD00421,ORD00002361,2025-07-16,5,Value for money,Positive
REV0000375,CUST013052,PRD00036,ORD00002364,2024-12-15,4,Late delivery,Positive
REV0000376,CUST013715,PRD00467,ORD00002365,2023-06-15,5,Good product,Positive
REV0000377,CUST004234,PRD00786,ORD00002366,2023-10-27,5,Value for money,Positive
REV0000378,CUST008462,PRD00904,ORD00002372,2023-01-14,4,Value for money,Positive
REV0000379,CUST013054,PRD00404,ORD00002378,2024-07-19,3,Late delivery,Neutral
REV0000380,CUST009524,PRD00223,ORD00002379,2022-10-31,4,Late delivery,Positive
REV0000381,CUST008871,PRD00601,ORD00002385,2022-10-12,4,Good product,Positive
REV0000382,CUST004473,PRD00068,ORD00002387,2022-06-28,4,Not satisfied,Positive
REV0000383,CUST012877,PRD00054,ORD00002388,2025-12-16,5,Value for money,Positive
REV0000384,CUST011572,PRD00572,ORD00002398,2025-12-13,3,Average quality,Neutral
REV0000385,CUST012499,PRD00537,ORD00002403,2025-02-14,4,Good product,Positive
REV0000386,CUST007129,PRD00152,ORD00002404,2022-06-07,1,Average quality,Negative
REV0000387,CUST014751,PRD00448,ORD00002406,2024-07-14,2,Average quality,Negative
REV0000388,CUST002998,PRD00898,ORD00002412,2024-08-27,4,Not satisfied,Positive
REV0000389,CUST005306,PRD00660,ORD00002416,2023-01-10,4,Value for money,Positive
REV0000390,CUST000568,PRD00815,ORD00002417,2025-08-25,4,Late delivery,Positive
REV0000391,CUST002010,PRD00011,ORD00002418,2023-09-15,5,Late delivery,Positive
REV0000392,CUST003623,PRD00856,ORD00002419,2025-02-02,4,Late delivery,Positive
REV0000393,CUST008224,PRD00785,ORD00002420,2024-02-12,3,Good product,Neutral
REV0000394,CUST010358,PRD00728,ORD00002422,2025-10-12,4,Value for money,Positive
REV0000395,CUST001531,PRD00929,ORD00002445,2022-12-09,5,Excellent experience,Positive
REV0000396,CUST000293,PRD00377,ORD00002458,2023-01-07,3,Not satisfied,Neutral
REV0000397,CUST010747,PRD00553,ORD00002473,2025-06-10,4,Average quality,Positive
REV0000398,CUST007755,PRD00664,ORD00002474,2022-06-24,5,Average quality,Positive
REV0000399,CUST012768,PRD00591,ORD00002475,2022-07-24,4,Not satisfied,Positive
REV0000400,CUST014308,PRD00578,ORD00002483,2024-09-20,1,Excellent experience,Negative
REV0000401,CUST004652,PRD00839,ORD00002488,2022-07-29,5,Late delivery,Positive
REV0000402,CUST009420,PRD00100,ORD00002500,2025-01-14,4,Excellent experience,Positive
REV0000403,CUST000024,PRD00213,ORD00002504,2024-10-22,3,Late delivery,Neutral
REV0000404,CUST014439,PRD00561,ORD00002514,2025-08-21,3,Value for money,Neutral
REV0000405,CUST011856,PRD00038,ORD00002545,2025-11-28,4,Value for money,Positive
REV0000406,CUST007443,PRD00137,ORD00002546,2024-12-26,4,Late delivery,Positive
REV0000407,CUST007221,PRD00778,ORD00002552,2022-07-10,1,Excellent experience,Negative
REV0000408,CUST009719,PRD00883,ORD00002581,2023-03-26,3,Good product,Neutral
REV0000409,CUST012616,PRD00607,ORD00002584,2023-05-18,5,Late delivery,Positive
REV0000410,CUST005229,PRD00278,ORD00002589,2025-02-22,5,Average quality,Positive
REV0000411,CUST009940,PRD00793,ORD00002590,2024-11-12,4,Value for money,Positive
REV0000412,CUST014669,PRD00192,ORD00002615,2024-05-11,3,Excellent experience,Neutral
REV0000413,CUST013042,PRD00161,ORD00002617,2023-03-05,5,Average quality,Positive
REV0000414,CUST006386,PRD00553,ORD00002621,2022-09-29,4,Good product,Positive
REV0000415,CUST000917,PRD00741,ORD00002637,2022-11-28,5,Late delivery,Positive
REV0000416,CUST013972,PRD00837,ORD00002640,2023-08-11,4,Value for money,Positive
REV0000417,CUST011576,PRD00082,ORD00002653,2024-10-25,4,Not satisfied,Positive
REV0000418,CUST002809,PRD00002,ORD00002656,2025-06-25,5,Not satisfied,Positive
REV0000419,CUST008699,PRD00842,ORD00002658,2024-02-10,4,Late delivery,Positive
REV0000420,CUST012757,PRD00252,ORD00002660,2025-10-15,4,Not satisfied,Positive
REV0000421,CUST001244,PRD00549,ORD00002672,2025-09-24,3,Excellent experience,Neutral
REV0000422,CUST013264,PRD00844,ORD00002676,2023-12-22,4,Late delivery,Positive
REV0000423,CUST010858,PRD00237,ORD00002680,2022-02-26,2,Excellent experience,Negative
REV0000424,CUST010997,PRD00010,ORD00002689,2022-11-27,4,Average quality,Positive
REV0000425,CUST014860,PRD00901,ORD00002694,2024-11-17,5,Late delivery,Positive
REV0000426,CUST005721,PRD00325,ORD00002698,2024-12-20,4,Not satisfied,Positive
REV0000427,CUST014124,PRD00729,ORD00002703,2024-07-26,3,Good product,Neutral
REV0000428,CUST006973,PRD00860,ORD00002711,2023-07-09,5,Not satisfied,Positive
REV0000429,CUST006372,PRD00350,ORD00002719,2025-05-11,4,Excellent experience,Positive
REV0000430,CUST013959,PRD00332,ORD00002721,2023-03-18,4,Not satisfied,Positive
REV0000431,CUST008446,PRD00554,ORD00002724,2024-06-05,4,Value for money,Positive
REV0000432,CUST007196,PRD00982,ORD00002749,2023-08-09,5,Late delivery,Positive
REV0000433,CUST006547,PRD00211,ORD00002752,2025-11-09,3,Excellent experience,Neutral
REV0000434,CUST000735,PRD00876,ORD00002759,2026-01-01,5,Average quality,Positive
REV0000435,CUST000202,PRD00998,ORD00002762,2025-08-29,5,Good product,Positive
REV0000436,CUST003988,PRD00169,ORD00002763,2024-05-09,4,Excellent experience,Positive
REV0000437,CUST010104,PRD00001,ORD00002765,2022-04-18,1,Excellent experience,Negative
REV0000438,CUST000686,PRD00713,ORD00002785,2025-02-01,5,Excellent experience,Positive
REV0000439,CUST014620,PRD00895,ORD00002788,2023-12-31,3,Good product,Neutral
REV0000440,CUST000395,PRD00746,ORD00002789,2023-07-26,3,Average quality,Neutral
REV0000441,CUST009370,PRD00879,ORD00002798,2025-12-23,4,Late delivery,Positive
REV0000442,CUST009097,PRD00927,ORD00002809,2022-12-31,5,Not satisfied,Positive
REV0000443,CUST006554,PRD00798,ORD00002818,2023-12-07,5,Excellent experience,Positive
REV0000444,CUST009297,PRD00640,ORD00002822,2024-05-10,4,Excellent experience,Positive
REV0000445,CUST004405,PRD00710,ORD00002831,2023-04-25,1,Good product,Negative
REV0000446,CUST006286,PRD00205,ORD00002835,2023-04-02,4,Good product,Positive
REV0000447,CUST006931,PRD00203,ORD00002836,2023-07-24,5,Value for money,Positive
REV0000448,CUST005825,PRD00552,ORD00002850,2025-12-28,5,Late delivery,Positive
REV0000449,CUST003667,PRD00428,ORD00002861,2023-12-09,3,Average quality,Neutral
REV0000450,CUST010560,PRD00845,ORD00002862,2022-08-31,3,Late delivery,Neutral
REV0000451,CUST011686,PRD00922,ORD00002863,2024-06-26,5,Not satisfied,Positive
REV0000452,CUST007524,PRD00900,ORD00002867,2022-09-28,3,Good product,Neutral
REV0000453,CUST012662,PRD00937,ORD00002872,2023-05-20,5,Good product,Positive
REV0000454,CUST004830,PRD00822,ORD00002884,2023-11-29,1,Excellent experience,Negative
REV0000455,CUST000579,PRD00271,ORD00002889,2023-08-14,5,Excellent experience,Positive
REV0000456,CUST008549,PRD00392,ORD00002900,2023-10-19,3,Late delivery,Neutral
REV0000457,CUST011500,PRD00061,ORD00002904,2022-10-26,4,Good product,Positive
REV0000458,CUST014362,PRD00595,ORD00002914,2024-12-24,5,Value for money,Positive
REV0000459,CUST013391,PRD00854,ORD00002917,2025-10-26,4,Late delivery,Positive
REV0000460,CUST007180,PRD00112,ORD00002923,2024-04-02,4,Late delivery,Positive
REV0000461,CUST011425,PRD00775,ORD00002925,2022-09-12,3,Average quality,Neutral
REV0000462,CUST000948,PRD00511,ORD00002929,2025-03-24,4,Excellent experience,Positive
REV0000463,CUST000675,PRD00169,ORD00002930,2023-12-07,5,Not satisfied,Positive
REV0000464,CUST010011,PRD00387,ORD00002933,2025-01-12,3,Late delivery,Neutral
REV0000465,CUST002364,PRD00493,ORD00002939,2023-09-11,4,Not satisfied,Positive
REV0000466,CUST013786,PRD00842,ORD00002940,2024-08-23,3,Late delivery,Neutral
REV0000467,CUST000852,PRD00953,ORD00002956,2025-06-15,5,Value for money,Positive
REV0000468,CUST000736,PRD00104,ORD00002959,2025-07-04,5,Good product,Positive
REV0000469,CUST012345,PRD00160,ORD00002992,2025-09-20,4,Late delivery,Positive
REV0000470,CUST010191,PRD00713,ORD00002994,2024-03-15,3,Excellent experience,Neutral
REV0000471,CUST005652,PRD00220,ORD00002995,2023-06-09,4,Excellent experience,Positive
REV0000472,CUST002214,PRD00251,ORD00002998,2025-07-16,4,Average quality,Positive
REV0000473,CUST005636,PRD00107,ORD00003000,2024-11-09,5,Good product,Positive
REV0000474,CUST011067,PRD00957,ORD00003011,2024-09-28,5,Good product,Positive
REV0000475,CUST009680,PRD00587,ORD00003024,2025-08-11,4,Average quality,Positive
REV0000476,CUST013661,PRD00762,ORD00003044,2025-06-05,4,Late delivery,Positive
REV0000477,CUST008689,PRD00833,ORD00003045,2023-05-28,4,Excellent experience,Positive
REV0000478,CUST009913,PRD00762,ORD00003048,2022-07-30,4,Value for money,Positive
REV0000479,CUST007691,PRD00106,ORD00003054,2024-05-16,4,Late delivery,Positive
REV0000480,CUST012094,PRD00595,ORD00003064,2025-03-31,5,Not satisfied,Positive
REV0000481,CUST007126,PRD00988,ORD00003069,2025-03-27,4,Late delivery,Positive
REV0000482,CUST001947,PRD00568,ORD00003071,2022-01-11,5,Late delivery,Positive
REV0000483,CUST004751,PRD00093,ORD00003072,2025-06-23,5,Value for money,Positive
REV0000484,CUST008380,PRD00876,ORD00003089,2022-07-21,4,Good product,Positive
REV0000485,CUST008419,PRD00297,ORD00003092,2023-10-05,4,Good product,Positive
REV0000486,CUST003646,PRD00773,ORD00003096,2024-10-15,5,Late delivery,Positive
REV0000487,CUST000291,PRD00106,ORD00003097,2025-12-04,3,Not satisfied,Neutral
REV0000488,CUST002957,PRD00219,ORD00003101,2025-04-15,2,Not satisfied,Negative
REV0000489,CUST001722,PRD00362,ORD00003109,2023-07-27,5,Excellent experience,Positive
REV0000490,CUST012731,PRD00412,ORD00003113,2025-06-27,4,Excellent experience,Positive
REV0000491,CUST010388,PRD00782,ORD00003115,2023-07-15,4,Late delivery,Positive
REV0000492,CUST011153,PRD00429,ORD00003118,2022-04-10,5,Not satisfied,Positive
REV0000493,CUST007733,PRD00939,ORD00003123,2025-01-10,5,Excellent experience,Positive
REV0000494,CUST002149,PRD00102,ORD00003124,2022-05-26,5,Not satisfied,Positive
REV0000495,CUST003516,PRD00223,ORD00003125,2024-09-05,3,Value for money,Neutral
REV0000496,CUST004662,PRD00060,ORD00003130,2024-08-29,4,Good product,Positive
REV0000497,CUST004173,PRD00612,ORD00003141,2022-05-01,4,Not satisfied,Positive
REV0000498,CUST011757,PRD00456,ORD00003142,2024-05-03,2,Late delivery,Negative
REV0000499,CUST007342,PRD00030,ORD00003157,2025-09-07,2,Late delivery,Negative
REV0000500,CUST006998,PRD00874,ORD00003161,2025-02-17,1,Excellent experience,Negative
REV0000501,CUST005836,PRD00773,ORD00003162,2023-08-01,3,Value for money,Neutral
REV0000502,CUST000503,PRD00968,ORD00003164,2022-10-06,3,Excellent experience,Neutral
REV0000503,CUST013299,PRD00119,ORD00003165,2023-06-17,5,Late delivery,Positive
REV0000504,CUST010917,PRD00603,ORD00003170,2023-10-12,5,Late delivery,Positive
REV0000505,CUST008387,PRD00648,ORD00003174,2024-10-04,4,Late delivery,Positive
REV0000506,CUST007272,PRD00985,ORD00003178,2023-05-04,4,Good product,Positive
REV0000507,CUST002441,PRD00899,ORD00003181,2025-04-18,4,Excellent experience,Positive
REV0000508,CUST007176,PRD00616,ORD00003207,2023-06-28,3,Not satisfied,Neutral
REV0000509,CUST010147,PRD00848,ORD00003217,2023-06-08,3,Not satisfied,Neutral
REV0000510,CUST013431,PRD00680,ORD00003219,2023-08-30,4,Good product,Positive
REV0000511,CUST003140,PRD00647,ORD00003221,2024-07-22,5,Not satisfied,Positive
REV0000512,CUST004852,PRD00690,ORD00003224,2022-07-14,4,Late delivery,Positive
REV0000513,CUST014353,PRD00537,ORD00003229,2024-03-28,4,Not satisfied,Positive
REV0000514,CUST009395,PRD00017,ORD00003231,2024-08-22,4,Average quality,Positive
REV0000515,CUST005048,PRD00075,ORD00003242,2025-05-20,5,Late delivery,Positive
REV0000516,CUST000383,PRD00224,ORD00003249,2024-04-24,4,Good product,Positive
REV0000517,CUST008413,PRD00255,ORD00003261,2023-01-18,5,Not satisfied,Positive
REV0000518,CUST009059,PRD00416,ORD00003262,2022-10-06,4,Not satisfied,Positive
REV0000519,CUST011198,PRD00802,ORD00003263,2022-03-16,4,Excellent experience,Positive
REV0000520,CUST003127,PRD00729,ORD00003265,2022-08-09,3,Good product,Neutral
REV0000521,CUST011417,PRD00655,ORD00003268,2022-12-04,3,Good product,Neutral
REV0000522,CUST014159,PRD00742,ORD00003269,2023-06-07,4,Excellent experience,Positive
REV0000523,CUST000040,PRD00781,ORD00003274,2022-04-30,3,Excellent experience,Neutral
REV0000524,CUST002018,PRD00813,ORD00003280,2024-04-19,5,Good product,Positive
REV0000525,CUST006888,PRD00922,ORD00003286,2025-10-19,5,Not satisfied,Positive
REV0000526,CUST014704,PRD00054,ORD00003288,2022-05-15,1,Not satisfied,Negative
REV0000527,CUST013993,PRD00817,ORD00003302,2024-01-02,5,Late delivery,Positive
REV0000528,CUST007059,PRD00962,ORD00003308,2025-11-10,3,Not satisfied,Neutral
REV0000529,CUST012639,PRD00976,ORD00003316,2022-12-14,5,Excellent experience,Positive
REV0000530,CUST000082,PRD00692,ORD00003324,2024-11-17,4,Average quality,Positive
REV0000531,CUST003691,PRD00952,ORD00003326,2025-11-14,4,Value for money,Positive
REV0000532,CUST008987,PRD00945,ORD00003330,2023-01-17,5,Not satisfied,Positive
REV0000533,CUST007381,PRD00390,ORD00003332,2025-02-26,4,Not satisfied,Positive
REV0000534,CUST008959,PRD00314,ORD00003356,2024-02-08,4,Late delivery,Positive
REV0000535,CUST002319,PRD00930,ORD00003364,2024-01-24,5,Value for money,Positive
REV0000536,CUST004231,PRD00521,ORD00003367,2024-11-14,5,Good product,Positive
REV0000537,CUST003937,PRD00409,ORD00003373,2025-01-20,4,Value for money,Positive
REV0000538,CUST000877,PRD00239,ORD00003378,2025-12-18,3,Excellent experience,Neutral
REV0000539,CUST013272,PRD00886,ORD00003386,2022-07-21,2,Late delivery,Negative
REV0000540,CUST003641,PRD00023,ORD00003397,2023-10-09,3,Late delivery,Neutral
REV0000541,CUST010202,PRD00247,ORD00003400,2022-02-20,1,Average quality,Negative
REV0000542,CUST002794,PRD00393,ORD00003404,2022-08-06,5,Good product,Positive
REV0000543,CUST001314,PRD00476,ORD00003407,2025-07-20,3,Excellent experience,Neutral
REV0000544,CUST012611,PRD00517,ORD00003408,2022-05-06,4,Late delivery,Positive
REV0000545,CUST014042,PRD00053,ORD00003412,2023-11-26,5,Excellent experience,Positive
REV0000546,CUST004795,PRD00293,ORD00003413,2024-02-16,5,Excellent experience,Positive
REV0000547,CUST006844,PRD00602,ORD00003418,2025-11-15,4,Value for money,Positive
REV0000548,CUST011919,PRD00809,ORD00003423,2024-06-11,4,Value for money,Positive
REV0000549,CUST009801,PRD00896,ORD00003424,2024-05-29,5,Excellent experience,Positive
REV0000550,CUST008845,PRD00511,ORD00003431,2023-03-25,5,Late delivery,Positive
REV0000551,CUST011696,PRD00376,ORD00003433,2022-06-19,1,Late delivery,Negative
