Product_ID,Warehouse_ID,Warehouse_City,Stock_Available,Reorder_Level,Reorder_Qty,Last_Stock_Update,Inventory_Value
PRD00120,WH001,Bangalore,525,73,300,2025-12-05,542304.0
PRD00120,WH003,Delhi,436,49,116,2025-12-30,450370.56
PRD00121,WH006,Kolkata,24,63,55,2025-12-15,118063.92
PRD00121,WH004,Hyderabad,53,60,115,2025-12-14,260724.49
PRD00121,WH007,Bhubaneswar,19,57,85,2025-12-04,93467.27
PRD00121,WH005,Chennai,23,119,110,2025-12-13,113144.59
PRD00121,WH002,Mumbai,289,44,141,2025-12-20,1421686.37
PRD00122,WH003,Delhi,645,111,73,2025-12-06,6094256.7
PRD00122,WH006,Kolkata,613,51,53,2025-12-27,5791905.98
PRD00123,WH005,Chennai,868,98,50,2025-12-26,5446856.24
PRD00123,WH002,Mumbai,271,37,219,2025-12-22,1700573.78
PRD00123,WH006,Kolkata,268,66,107,2025-12-18,1681748.24
PRD00123,WH008,Dubai,637,35,107,2025-12-07,3997289.66
PRD00124,WH007,Bhubaneswar,489,69,131,2025-12-04,2005374.33
PRD00124,WH001,Bangalore,838,48,240,2025-12-17,3436612.86
PRD00124,WH005,Chennai,303,23,122,2025-12-16,1242593.91
PRD00124,WH002,Mumbai,461,102,224,2025-12-20,1890547.17
PRD00125,WH006,Kolkata,253,95,76,2025-12-06,1107790.86
PRD00125,WH004,Hyderabad,701,82,257,2025-12-09,3069412.62
PRD00125,WH007,Bhubaneswar,491,41,284,2025-12-02,2149902.42
PRD00125,WH002,Mumbai,646,104,62,2025-12-12,2828588.52
PRD00125,WH005,Chennai,617,113,172,2025-12-24,2701608.54
PRD00126,WH001,Bangalore,494,32,267,2025-12-06,17181660.86
PRD00126,WH006,Kolkata,780,104,156,2025-12-21,27128938.2
PRD00126,WH008,Dubai,102,37,231,2025-12-21,3547630.38
PRD00126,WH005,Chennai,112,116,75,2025-12-16,3895437.28
PRD00127,WH005,Chennai,302,74,50,2025-12-21,625734.94
PRD00127,WH001,Bangalore,856,77,247,2025-12-31,1773606.32
PRD00127,WH004,Hyderabad,874,65,269,2025-12-28,1810901.78
PRD00127,WH002,Mumbai,23,88,160,2025-12-08,47655.31
PRD00127,WH006,Kolkata,416,96,74,2025-12-26,861939.52
PRD00128,WH008,Dubai,452,91,265,2025-12-16,906788.84
PRD00128,WH004,Hyderabad,164,66,137,2025-12-11,329011.88
PRD00128,WH002,Mumbai,566,92,137,2025-12-30,1135492.22
PRD00128,WH003,Delhi,505,60,253,2025-12-03,1013115.85
PRD00129,WH001,Bangalore,607,50,57,2025-12-15,479766.73
PRD00129,WH007,Bhubaneswar,492,108,172,2025-12-01,388871.88
PRD00129,WH005,Chennai,299,81,63,2025-12-09,236326.61
PRD00129,WH002,Mumbai,7,41,161,2025-12-21,5532.73
PRD00129,WH004,Hyderabad,555,109,162,2025-12-11,438666.45
PRD00130,WH004,Hyderabad,430,41,298,2025-12-19,1376374.1
PRD00130,WH005,Chennai,101,109,129,2025-12-23,323287.87
PRD00130,WH001,Bangalore,897,50,157,2025-12-27,2871180.39
PRD00130,WH006,Kolkata,311,100,122,2025-12-05,995470.57
PRD00130,WH002,Mumbai,808,81,109,2025-12-23,2586302.96
PRD00131,WH002,Mumbai,677,94,140,2025-12-27,698961.88
PRD00131,WH004,Hyderabad,372,68,189,2025-12-25,384067.68
PRD00131,WH007,Bhubaneswar,581,113,243,2025-12-11,599847.64
PRD00132,WH007,Bhubaneswar,86,113,90,2025-12-02,200014.5
PRD00132,WH008,Dubai,253,59,99,2025-12-10,588414.75
PRD00133,WH007,Bhubaneswar,419,103,90,2025-12-16,1392835.61
PRD00133,WH008,Dubai,168,45,95,2025-12-21,558463.92
PRD00133,WH003,Delhi,882,95,202,2025-12-23,2931935.58
PRD00134,WH004,Hyderabad,259,32,164,2025-12-23,1109167.5
PRD00134,WH005,Chennai,109,118,136,2025-12-12,466792.5
PRD00135,WH002,Mumbai,695,91,222,2025-12-31,4535229.45
PRD00135,WH005,Chennai,283,101,85,2025-12-20,1846719.33
PRD00136,WH004,Hyderabad,554,41,69,2025-12-15,674295.56
PRD00136,WH007,Bhubaneswar,479,74,112,2025-12-18,583010.06
PRD00136,WH001,Bangalore,329,91,145,2025-12-23,400439.06
PRD00137,WH003,Delhi,187,26,163,2025-12-14,652289.66
PRD00137,WH002,Mumbai,98,78,178,2025-12-31,341841.64
PRD00137,WH007,Bhubaneswar,386,76,236,2025-12-18,1346437.48
PRD00137,WH004,Hyderabad,474,102,208,2025-12-21,1653397.32
PRD00137,WH005,Chennai,90,89,288,2025-12-31,313936.2
PRD00138,WH008,Dubai,136,67,245,2025-12-16,678504.0
PRD00138,WH007,Bhubaneswar,168,55,119,2025-12-15,838152.0
PRD00139,WH008,Dubai,362,35,110,2025-12-03,3296328.56
PRD00139,WH003,Delhi,22,83,294,2025-12-02,200329.36
PRD00140,WH008,Dubai,461,28,246,2025-12-11,811880.93
PRD00140,WH005,Chennai,230,58,212,2025-12-27,405059.9
PRD00140,WH007,Bhubaneswar,752,118,95,2025-12-07,1324369.76
PRD00140,WH003,Delhi,161,60,154,2025-12-12,283541.93
PRD00141,WH002,Mumbai,60,104,259,2025-12-16,262372.2
PRD00141,WH003,Delhi,556,42,178,2025-12-20,2431315.72
PRD00141,WH001,Bangalore,886,115,256,2025-12-26,3874362.82
PRD00142,WH008,Dubai,790,89,260,2025-12-25,5410623.1
PRD00142,WH004,Hyderabad,173,47,246,2025-12-07,1184857.97
PRD00142,WH007,Bhubaneswar,753,30,121,2025-12-17,5157214.17
PRD00142,WH006,Kolkata,554,20,153,2025-12-08,3794285.06
PRD00142,WH002,Mumbai,361,73,264,2025-12-19,2472449.29
PRD00143,WH005,Chennai,354,85,103,2025-12-03,41121471.9
PRD00143,WH002,Mumbai,79,64,138,2025-12-10,9176825.65
PRD00143,WH003,Delhi,354,47,195,2025-12-11,41121471.9
PRD00143,WH007,Bhubaneswar,566,92,179,2025-12-14,65747890.1
PRD00144,WH008,Dubai,543,23,267,2025-12-11,657811.92
PRD00144,WH004,Hyderabad,639,69,169,2025-12-31,774110.16
PRD00145,WH005,Chennai,892,117,94,2025-12-08,4325932.4
PRD00145,WH003,Delhi,333,22,172,2025-12-06,1614950.1
PRD00145,WH008,Dubai,412,50,254,2025-12-12,1998076.4
PRD00145,WH002,Mumbai,533,40,300,2025-12-16,2584890.1
PRD00145,WH006,Kolkata,613,37,278,2025-12-28,2972866.1
PRD00146,WH006,Kolkata,393,84,54,2025-12-15,438639.09
PRD00146,WH008,Dubai,62,102,99,2025-12-18,69200.06
PRD00147,WH002,Mumbai,490,113,128,2025-12-12,811734.0
PRD00147,WH001,Bangalore,513,88,183,2025-12-14,849835.8
PRD00147,WH005,Chennai,641,32,247,2025-12-30,1061880.6
PRD00147,WH006,Kolkata,648,115,165,2025-12-06,1073476.8
PRD00148,WH004,Hyderabad,656,108,154,2025-12-05,5407972.16
PRD00148,WH003,Delhi,783,34,201,2025-12-31,6454942.38
PRD00148,WH007,Bhubaneswar,694,42,160,2025-12-05,5721238.84
PRD00149,WH004,Hyderabad,843,119,69,2025-12-01,681734.1
PRD00149,WH001,Bangalore,572,99,64,2025-12-23,462576.4
PRD00149,WH005,Chennai,226,32,193,2025-12-28,182766.2
PRD00150,WH006,Kolkata,561,31,54,2025-12-29,2683969.86
PRD00150,WH005,Chennai,134,27,251,2025-12-02,641090.84
PRD00150,WH001,Bangalore,9,88,279,2025-12-12,43058.34
PRD00151,WH005,Chennai,370,102,111,2025-12-25,80534.2
PRD00151,WH001,Bangalore,574,55,191,2025-12-06,124936.84
PRD00152,WH003,Delhi,549,118,137,2025-12-20,718509.24
PRD00152,WH002,Mumbai,266,96,157,2025-12-24,348130.16
PRD00152,WH008,Dubai,437,119,58,2025-12-05,571928.12
PRD00152,WH005,Chennai,802,110,145,2025-12-28,1049625.52
PRD00153,WH007,Bhubaneswar,366,94,190,2025-12-19,1655154.48
PRD00153,WH003,Delhi,798,94,61,2025-12-14,3608779.44
PRD00153,WH002,Mumbai,138,92,265,2025-12-28,624074.64
PRD00153,WH004,Hyderabad,289,21,231,2025-12-03,1306938.92
PRD00154,WH004,Hyderabad,283,26,168,2025-12-10,2109507.47
PRD00154,WH003,Delhi,316,112,203,2025-12-19,2355492.44
PRD00154,WH005,Chennai,29,70,124,2025-12-09,216168.61
PRD00154,WH008,Dubai,216,100,270,2025-12-29,1610083.44
PRD00155,WH007,Bhubaneswar,867,23,140,2025-12-20,45971426.52
PRD00155,WH004,Hyderabad,419,39,50,2025-12-30,22216871.64
PRD00156,WH005,Chennai,326,87,164,2025-12-21,667524.12
PRD00156,WH003,Delhi,224,109,281,2025-12-01,458666.88
PRD00157,WH008,Dubai,442,78,75,2025-12-04,4122423.5
PRD00157,WH006,Kolkata,604,51,80,2025-12-15,5633357.0
PRD00157,WH004,Hyderabad,506,100,235,2025-12-02,4719335.5
PRD00158,WH005,Chennai,330,70,130,2025-12-04,2431519.2
PRD00158,WH006,Kolkata,212,102,263,2025-12-09,1562066.88
PRD00158,WH007,Bhubaneswar,312,57,254,2025-12-12,2298890.88
PRD00158,WH004,Hyderabad,51,36,77,2025-12-14,375780.24
PRD00158,WH001,Bangalore,552,34,106,2025-12-09,4067268.48
PRD00159,WH001,Bangalore,255,97,185,2025-12-29,588440.55
PRD00159,WH006,Kolkata,622,40,108,2025-12-29,1435333.42
PRD00159,WH003,Delhi,156,52,224,2025-12-19,359987.16
PRD00160,WH001,Bangalore,293,30,127,2025-12-29,150812.96
PRD00160,WH004,Hyderabad,842,109,250,2025-12-27,433394.24
PRD00160,WH006,Kolkata,530,38,152,2025-12-03,272801.6
PRD00160,WH003,Delhi,665,63,260,2025-12-21,342288.8
PRD00161,WH008,Dubai,565,25,93,2025-12-18,141984.5
PRD00161,WH003,Delhi,327,52,275,2025-12-24,82175.1
PRD00161,WH005,Chennai,555,53,105,2025-12-02,139471.5
PRD00161,WH006,Kolkata,643,74,60,2025-12-06,161585.9
PRD00162,WH004,Hyderabad,102,67,270,2025-12-21,221493.0
PRD00162,WH007,Bhubaneswar,456,59,135,2025-12-06,990204.0
PRD00162,WH001,Bangalore,721,37,99,2025-12-06,1565651.5
PRD00162,WH006,Kolkata,844,107,200,2025-12-18,1832746.0
PRD00163,WH001,Bangalore,702,88,178,2025-12-08,1092950.82
PRD00163,WH008,Dubai,500,34,84,2025-12-23,778455.0
PRD00163,WH003,Delhi,311,52,119,2025-12-16,484199.01
PRD00164,WH005,Chennai,231,38,120,2025-12-04,1996008.63
PRD00164,WH003,Delhi,24,99,87,2025-12-26,207377.52
PRD00164,WH004,Hyderabad,843,70,86,2025-12-29,7284135.39
PRD00165,WH004,Hyderabad,235,73,202,2025-12-14,206828.2
PRD00165,WH007,Bhubaneswar,166,88,228,2025-12-10,146099.92
PRD00165,WH001,Bangalore,425,82,114,2025-12-23,374051.0
PRD00165,WH006,Kolkata,194,32,91,2025-12-31,170743.28
PRD00166,WH006,Kolkata,148,35,112,2025-12-18,216667.56
PRD00166,WH003,Delhi,620,72,183,2025-12-05,907661.4
PRD00166,WH002,Mumbai,744,62,221,2025-12-26,1089193.68
PRD00166,WH004,Hyderabad,52,86,289,2025-12-18,76126.44
PRD00166,WH001,Bangalore,61,66,214,2025-12-23,89302.17
PRD00167,WH008,Dubai,314,32,50,2025-12-18,476661.42
PRD00167,WH005,Chennai,794,47,200,2025-12-03,1205315.82
PRD00167,WH001,Bangalore,538,25,94,2025-12-01,816700.14
PRD00167,WH006,Kolkata,271,55,142,2025-12-30,411386.13
PRD00168,WH004,Hyderabad,476,103,266,2025-12-09,460944.12
PRD00168,WH002,Mumbai,352,99,285,2025-12-17,340866.24
PRD00168,WH007,Bhubaneswar,563,65,137,2025-12-26,545192.31
PRD00168,WH003,Delhi,152,68,203,2025-12-17,147192.24
PRD00168,WH005,Chennai,146,72,74,2025-12-16,141382.02
PRD00169,WH007,Bhubaneswar,460,64,146,2025-12-25,253690.0
PRD00169,WH002,Mumbai,692,115,277,2025-12-13,381638.0
PRD00169,WH004,Hyderabad,392,54,234,2025-12-10,216188.0
PRD00170,WH001,Bangalore,20,100,231,2025-12-11,39722.2
PRD00170,WH003,Delhi,288,40,250,2025-12-08,571999.68
PRD00170,WH008,Dubai,368,26,208,2025-12-04,730888.48
PRD00171,WH008,Dubai,36,21,211,2025-12-05,15907.68
PRD00171,WH002,Mumbai,444,115,95,2025-12-21,196194.72
PRD00172,WH002,Mumbai,295,98,260,2025-12-15,327753.85
PRD00172,WH004,Hyderabad,794,71,261,2025-12-25,882157.82
PRD00172,WH003,Delhi,477,57,105,2025-12-06,529961.31
PRD00173,WH005,Chennai,752,78,150,2025-12-14,2462378.88
PRD00173,WH002,Mumbai,327,103,227,2025-12-06,1070741.88
PRD00173,WH007,Bhubaneswar,143,53,116,2025-12-28,468244.92
PRD00174,WH004,Hyderabad,195,29,113,2025-12-08,707885.1
PRD00174,WH008,Dubai,521,73,54,2025-12-14,1891323.78
PRD00174,WH001,Bangalore,878,31,59,2025-12-09,3187298.04
PRD00175,WH003,Delhi,153,57,217,2025-12-02,368734.59
PRD00175,WH006,Kolkata,682,92,79,2025-12-27,1643640.46
PRD00176,WH007,Bhubaneswar,280,56,282,2025-12-11,265745.2
PRD00176,WH006,Kolkata,874,120,146,2025-12-16,829504.66
PRD00177,WH003,Delhi,5,118,104,2025-12-26,187738.6
PRD00177,WH008,Dubai,742,25,66,2025-12-22,27860408.24
PRD00178,WH005,Chennai,763,74,104,2025-12-04,559179.81
PRD00178,WH007,Bhubaneswar,177,89,117,2025-12-26,129717.99
PRD00178,WH006,Kolkata,124,54,247,2025-12-28,90875.88
PRD00178,WH003,Delhi,779,79,170,2025-12-27,570905.73
PRD00179,WH005,Chennai,47,107,162,2025-12-13,12603.52
PRD00179,WH008,Dubai,94,74,130,2025-12-14,25207.04
PRD00179,WH006,Kolkata,273,79,275,2025-12-12,73207.68
PRD00180,WH005,Chennai,482,106,259,2025-12-18,97310.98
PRD00180,WH007,Bhubaneswar,775,25,282,2025-12-04,156464.75
PRD00181,WH006,Kolkata,572,76,50,2025-12-14,3185067.6
PRD00181,WH003,Delhi,571,112,293,2025-12-21,3179499.3
PRD00181,WH004,Hyderabad,236,84,68,2025-12-19,1314118.8
PRD00182,WH002,Mumbai,422,66,160,2025-12-07,1024818.56
PRD00182,WH004,Hyderabad,300,29,59,2025-12-24,728544.0
PRD00182,WH005,Chennai,557,86,223,2025-12-06,1352663.36
PRD00182,WH006,Kolkata,590,43,291,2025-12-13,1432803.2
PRD00182,WH007,Bhubaneswar,621,36,171,2025-12-26,1508086.08
PRD00183,WH006,Kolkata,60,51,101,2025-12-25,48051.6
PRD00183,WH001,Bangalore,205,53,77,2025-12-06,164176.3
PRD00183,WH004,Hyderabad,137,82,141,2025-12-08,109717.82
PRD00183,WH005,Chennai,689,82,62,2025-12-14,551792.54
PRD00183,WH008,Dubai,562,92,182,2025-12-29,450083.32
PRD00184,WH006,Kolkata,887,77,225,2025-12-29,32239602.73
PRD00184,WH004,Hyderabad,24,22,127,2025-12-30,872322.96
PRD00184,WH002,Mumbai,618,108,207,2025-12-03,22462316.22
PRD00185,WH004,Hyderabad,748,26,254,2025-12-09,1497877.48
PRD00185,WH001,Bangalore,787,117,176,2025-12-01,1575975.37
PRD00185,WH008,Dubai,172,43,134,2025-12-11,344431.72
PRD00186,WH008,Dubai,618,62,246,2025-12-10,10487793.72
PRD00186,WH003,Delhi,178,34,288,2025-12-11,3020756.12
PRD00186,WH004,Hyderabad,207,25,82,2025-12-23,3512901.78
PRD00186,WH007,Bhubaneswar,643,90,216,2025-12-16,10912057.22
PRD00186,WH005,Chennai,403,97,66,2025-12-14,6839127.62
PRD00187,WH001,Bangalore,188,20,299,2025-12-06,7675246.64
PRD00187,WH005,Chennai,768,39,242,2025-12-29,31354199.04
PRD00188,WH004,Hyderabad,202,25,61,2025-12-04,187680.22
PRD00188,WH001,Bangalore,374,39,284,2025-12-30,347487.14
PRD00189,WH007,Bhubaneswar,741,75,233,2025-12-28,376924.47
PRD00189,WH002,Mumbai,588,110,130,2025-12-14,299097.96
PRD00189,WH001,Bangalore,278,63,300,2025-12-09,141410.26
PRD00189,WH006,Kolkata,398,40,166,2025-12-29,202450.66
PRD00190,WH007,Bhubaneswar,629,57,54,2025-12-03,251637.74
PRD00190,WH002,Mumbai,17,79,97,2025-12-19,6801.02
PRD00190,WH004,Hyderabad,639,109,119,2025-12-28,255638.34
PRD00191,WH001,Bangalore,244,56,156,2025-12-21,85443.92
PRD00191,WH004,Hyderabad,624,38,155,2025-12-01,218512.32
PRD00191,WH002,Mumbai,453,32,206,2025-12-25,158631.54
PRD00191,WH007,Bhubaneswar,108,101,249,2025-12-25,37819.44
PRD00192,WH006,Kolkata,144,62,106,2025-12-04,504436.32
PRD00192,WH001,Bangalore,737,99,53,2025-12-27,2581733.11
PRD00192,WH004,Hyderabad,447,91,189,2025-12-05,1565854.41
PRD00192,WH003,Delhi,641,45,159,2025-12-09,2245442.23
PRD00192,WH005,Chennai,88,95,298,2025-12-28,308266.64
PRD00193,WH001,Bangalore,466,76,189,2025-12-01,2418414.18
PRD00193,WH007,Bhubaneswar,669,96,120,2025-12-09,3471929.37
PRD00194,WH008,Dubai,453,84,131,2025-12-18,28750605.36
PRD00194,WH006,Kolkata,609,41,72,2025-12-01,38651476.08
PRD00194,WH007,Bhubaneswar,622,116,187,2025-12-08,39476548.64
PRD00194,WH003,Delhi,790,45,141,2025-12-14,50139024.8
PRD00195,WH002,Mumbai,282,31,155,2025-12-04,843656.58
PRD00195,WH008,Dubai,395,77,169,2025-12-27,1181717.55
PRD00195,WH004,Hyderabad,732,39,225,2025-12-08,2189917.08
PRD00196,WH002,Mumbai,706,77,113,2025-12-01,3453222.5
PRD00196,WH001,Bangalore,81,64,175,2025-12-30,396191.25
PRD00196,WH004,Hyderabad,59,52,168,2025-12-16,288583.75
PRD00196,WH007,Bhubaneswar,124,50,276,2025-12-17,606515.0
PRD00196,WH005,Chennai,463,109,268,2025-12-05,2264648.75
PRD00197,WH006,Kolkata,814,51,202,2025-12-24,850035.78
PRD00197,WH001,Bangalore,880,103,222,2025-12-11,918957.6
PRD00197,WH005,Chennai,576,25,159,2025-12-08,601499.52
PRD00197,WH007,Bhubaneswar,597,50,61,2025-12-17,623429.19
PRD00197,WH003,Delhi,444,120,182,2025-12-06,463655.88
PRD00198,WH004,Hyderabad,242,56,162,2025-12-05,10036202.22
PRD00198,WH006,Kolkata,662,53,242,2025-12-05,27454404.42
PRD00199,WH003,Delhi,76,84,247,2025-12-14,463424.44
PRD00199,WH008,Dubai,726,74,229,2025-12-24,4426922.94
PRD00199,WH001,Bangalore,19,28,198,2025-12-23,115856.11
PRD00199,WH007,Bhubaneswar,3,72,62,2025-12-30,18293.07
PRD00200,WH001,Bangalore,487,104,177,2025-12-25,429105.44
PRD00200,WH004,Hyderabad,421,27,195,2025-12-08,370951.52
PRD00200,WH005,Chennai,621,112,190,2025-12-09,547175.52
PRD00200,WH007,Bhubaneswar,705,81,273,2025-12-03,621189.6
PRD00201,WH002,Mumbai,656,96,81,2025-12-27,577811.36
PRD00201,WH005,Chennai,132,30,231,2025-12-10,116266.92
PRD00202,WH004,Hyderabad,154,36,107,2025-12-07,223166.02
PRD00202,WH002,Mumbai,286,55,239,2025-12-27,414451.18
PRD00202,WH008,Dubai,176,89,58,2025-12-10,255046.88
PRD00203,WH004,Hyderabad,378,56,286,2025-12-10,211921.92
PRD00203,WH003,Delhi,690,72,152,2025-12-06,386841.6
PRD00204,WH004,Hyderabad,809,116,109,2025-12-25,7554417.73
PRD00204,WH003,Delhi,14,50,238,2025-12-25,130731.58
PRD00204,WH001,Bangalore,597,62,63,2025-12-19,5574768.09
PRD00204,WH002,Mumbai,42,30,113,2025-12-05,392194.74
PRD00204,WH008,Dubai,805,110,260,2025-12-09,7517065.85
PRD00205,WH005,Chennai,528,49,191,2025-12-02,783425.28
PRD00205,WH003,Delhi,66,103,217,2025-12-26,97928.16
PRD00205,WH002,Mumbai,592,23,109,2025-12-18,878385.92
PRD00206,WH005,Chennai,157,63,259,2025-12-04,246738.06
PRD00206,WH001,Bangalore,287,60,151,2025-12-14,451043.46
PRD00206,WH003,Delhi,175,41,137,2025-12-31,275026.5
PRD00207,WH007,Bhubaneswar,207,87,217,2025-12-28,123943.32
PRD00207,WH005,Chennai,279,99,160,2025-12-01,167054.04
PRD00207,WH008,Dubai,488,97,98,2025-12-30,292194.88
PRD00208,WH001,Bangalore,838,37,297,2025-12-30,1178228.0
PRD00208,WH003,Delhi,493,55,234,2025-12-18,693158.0
PRD00208,WH002,Mumbai,704,58,215,2025-12-24,989824.0
PRD00209,WH005,Chennai,556,73,116,2025-12-04,1281174.12
PRD00209,WH002,Mumbai,382,24,108,2025-12-29,880231.14
PRD00209,WH001,Bangalore,467,103,119,2025-12-01,1076094.09
PRD00210,WH004,Hyderabad,461,33,153,2025-12-13,2475090.56
PRD00210,WH005,Chennai,833,84,232,2025-12-19,4472343.68
PRD00210,WH007,Bhubaneswar,821,116,224,2025-12-22,4407916.16
PRD00210,WH008,Dubai,474,42,58,2025-12-09,2544887.04
PRD00210,WH006,Kolkata,650,101,225,2025-12-26,3489824.0
PRD00211,WH001,Bangalore,418,90,206,2025-12-09,1309777.92
PRD00211,WH002,Mumbai,555,72,236,2025-12-30,1739059.2
PRD00211,WH006,Kolkata,651,113,240,2025-12-14,2039869.44
PRD00211,WH007,Bhubaneswar,832,54,244,2025-12-30,2607022.08
PRD00212,WH008,Dubai,884,50,220,2025-12-30,3434012.92
PRD00212,WH007,Bhubaneswar,217,24,131,2025-12-30,842964.71
PRD00213,WH008,Dubai,752,78,222,2025-12-22,18908107.52
PRD00213,WH005,Chennai,156,95,107,2025-12-28,3922426.56
PRD00214,WH008,Dubai,777,112,216,2025-12-18,7522696.44
PRD00214,WH001,Bangalore,154,92,223,2025-12-02,1490984.88
PRD00215,WH007,Bhubaneswar,730,45,206,2025-12-05,1162327.9
PRD00215,WH008,Dubai,154,62,297,2025-12-31,245203.42
PRD00215,WH004,Hyderabad,306,101,275,2025-12-21,487222.38
PRD00216,WH004,Hyderabad,441,97,299,2025-12-12,216769.14
PRD00216,WH007,Bhubaneswar,460,33,98,2025-12-20,226108.4
PRD00217,WH003,Delhi,269,82,247,2025-12-24,1158155.29
PRD00217,WH001,Bangalore,738,80,252,2025-12-29,3177392.58
PRD00217,WH002,Mumbai,723,25,215,2025-12-09,3112811.43
PRD00217,WH006,Kolkata,72,114,161,2025-12-05,309989.52
PRD00217,WH008,Dubai,367,40,164,2025-12-17,1580085.47
PRD00218,WH004,Hyderabad,208,68,271,2025-12-06,6769538.88
PRD00218,WH002,Mumbai,801,73,284,2025-12-21,26069233.86
PRD00218,WH005,Chennai,71,98,188,2025-12-05,2310756.06
PRD00218,WH007,Bhubaneswar,434,63,75,2025-12-04,14124903.24
PRD00219,WH007,Bhubaneswar,268,103,228,2025-12-01,752777.16
PRD00219,WH006,Kolkata,392,67,216,2025-12-08,1101077.04
PRD00219,WH001,Bangalore,672,27,53,2025-12-22,1887560.64
PRD00220,WH006,Kolkata,482,64,181,2025-12-06,3331251.42
PRD00220,WH008,Dubai,560,49,115,2025-12-01,3870333.6
PRD00220,WH002,Mumbai,791,76,191,2025-12-19,5466846.21
PRD00220,WH005,Chennai,27,80,191,2025-12-20,186605.37
PRD00221,WH003,Delhi,793,54,105,2025-12-03,785712.33
PRD00221,WH007,Bhubaneswar,16,82,64,2025-12-04,15852.96
PRD00221,WH002,Mumbai,222,120,284,2025-12-25,219959.82
PRD00221,WH006,Kolkata,215,84,214,2025-12-28,213024.15
PRD00222,WH002,Mumbai,56,55,135,2025-12-07,30637.04
PRD00222,WH003,Delhi,1,93,213,2025-12-20,547.09
PRD00222,WH006,Kolkata,509,75,247,2025-12-13,278468.81
PRD00222,WH004,Hyderabad,13,58,54,2025-12-02,7112.17
PRD00222,WH005,Chennai,872,59,190,2025-12-20,477062.48
PRD00223,WH008,Dubai,61,62,143,2025-12-05,11525.95
PRD00223,WH006,Kolkata,606,62,162,2025-12-17,114503.7
PRD00223,WH007,Bhubaneswar,383,118,296,2025-12-11,72367.85
PRD00223,WH004,Hyderabad,413,44,237,2025-12-14,78036.35
PRD00223,WH002,Mumbai,838,62,105,2025-12-22,158340.1
PRD00224,WH005,Chennai,827,51,213,2025-12-22,4880730.71
PRD00224,WH007,Bhubaneswar,403,42,138,2025-12-03,2378397.19
PRD00225,WH005,Chennai,524,119,173,2025-12-01,444724.04
PRD00225,WH006,Kolkata,51,69,60,2025-12-15,43284.21
PRD00226,WH005,Chennai,228,40,179,2025-12-14,8177999.76
PRD00226,WH003,Delhi,514,31,51,2025-12-06,18436367.88
PRD00227,WH001,Bangalore,176,63,170,2025-12-06,120605.76
PRD00227,WH002,Mumbai,135,108,63,2025-12-14,92510.1
PRD00227,WH007,Bhubaneswar,379,78,136,2025-12-09,259713.54
PRD00227,WH004,Hyderabad,379,108,207,2025-12-27,259713.54
PRD00228,WH003,Delhi,861,81,175,2025-12-12,26202124.2
PRD00228,WH006,Kolkata,18,48,177,2025-12-22,547779.6
PRD00228,WH004,Hyderabad,473,87,163,2025-12-18,14394430.6
PRD00228,WH008,Dubai,723,35,175,2025-12-20,22002480.6
PRD00228,WH001,Bangalore,79,120,170,2025-12-07,2404143.8
PRD00229,WH002,Mumbai,265,38,188,2025-12-17,1152079.55
PRD00229,WH001,Bangalore,802,100,282,2025-12-25,3486670.94
PRD00229,WH004,Hyderabad,565,45,299,2025-12-29,2456320.55
PRD00229,WH003,Delhi,625,29,290,2025-12-19,2717168.75
PRD00230,WH004,Hyderabad,92,29,261,2025-12-14,229865.68
PRD00230,WH007,Bhubaneswar,26,71,109,2025-12-31,64962.04
PRD00230,WH006,Kolkata,231,98,101,2025-12-06,577162.74
PRD00230,WH003,Delhi,391,20,134,2025-12-21,976929.14
PRD00231,WH001,Bangalore,467,62,94,2025-12-24,7801136.93
PRD00231,WH007,Bhubaneswar,533,81,129,2025-12-21,8903653.07
PRD00231,WH004,Hyderabad,882,70,253,2025-12-18,14733624.78
PRD00232,WH008,Dubai,453,103,166,2025-12-15,631110.54
PRD00232,WH001,Bangalore,855,108,237,2025-12-21,1191168.9
PRD00232,WH002,Mumbai,152,68,221,2025-12-05,211763.36
PRD00232,WH007,Bhubaneswar,367,112,67,2025-12-21,511297.06
PRD00233,WH006,Kolkata,332,85,145,2025-12-26,1949577.04
PRD00233,WH005,Chennai,469,31,239,2025-12-13,2754071.18
PRD00233,WH007,Bhubaneswar,87,80,137,2025-12-10,510883.14
PRD00234,WH006,Kolkata,278,81,178,2025-12-27,579735.64
PRD00234,WH005,Chennai,373,29,114,2025-12-01,777846.74
PRD00234,WH007,Bhubaneswar,828,44,114,2025-12-14,1726694.64
PRD00234,WH004,Hyderabad,451,74,218,2025-12-24,940506.38
PRD00235,WH005,Chennai,166,45,280,2025-12-20,1171619.7
PRD00235,WH006,Kolkata,120,25,228,2025-12-14,846954.0
PRD00235,WH001,Bangalore,618,48,184,2025-12-15,4361813.1
PRD00236,WH007,Bhubaneswar,277,80,143,2025-12-10,1383105.32
PRD00236,WH003,Delhi,719,56,210,2025-12-09,3590082.04
PRD00236,WH008,Dubai,868,108,65,2025-12-18,4334062.88
PRD00236,WH004,Hyderabad,737,75,80,2025-12-15,3679958.92
PRD00236,WH002,Mumbai,380,22,70,2025-12-31,1897400.8
PRD00237,WH008,Dubai,576,94,203,2025-12-07,720207.36
PRD00237,WH004,Hyderabad,807,92,69,2025-12-18,1009040.52
PRD00237,WH003,Delhi,757,89,204,2025-12-21,946522.52
