Visit_ID,Customer_ID,Visit_Date,Device_Type,Browser,Traffic_Source,Page_Views,Session_Duration_Seconds,Cart_Additions,Checkout_Started
VIS00000323,CUST011160,2023-10-06,Desktop,Safari,Instagram,3,187,0,1
VIS00000324,CUST008480,2024-05-22,Desktop,Edge,Facebook,5,65,1,0
VIS00000325,CUST013413,2024-12-22,Desktop,Edge,Email,3,782,4,0
VIS00000326,CUST007541,2025-06-14,Desktop,Edge,Facebook,10,900,2,1
VIS00000327,CUST001977,2024-02-06,Mobile,Edge,Affiliate,16,1270,5,0
VIS00000328,CUST014519,2022-06-07,Mobile,Safari,Facebook,6,770,4,0
VIS00000329,CUST007068,2025-01-03,Mobile,Chrome,Google Ads,6,136,2,0
VIS00000330,CUST010209,2024-01-23,Tablet,Firefox,Direct,9,1044,3,1
VIS00000331,CUST001366,2023-05-23,Desktop,Edge,Facebook,18,359,2,1
VIS00000332,CUST014413,2023-06-03,Tablet,Chrome,Instagram,2,179,3,0
VIS00000333,CUST011487,2024-11-25,Mobile,Safari,Affiliate,17,1413,1,0
VIS00000334,CUST001222,2022-05-18,Mobile,Edge,SEO,10,507,3,0
VIS00000335,CUST006852,2022-10-24,Tablet,Safari,Email,14,404,5,1
VIS00000336,CUST012109,2025-07-05,Mobile,Safari,WhatsApp,13,1124,3,0
VIS00000337,CUST010985,2023-03-09,Tablet,Edge,WhatsApp,2,456,2,1
VIS00000338,CUST000475,2024-04-10,Tablet,Chrome,SEO,10,1224,3,0
VIS00000339,CUST014911,2025-02-11,Desktop,Chrome,SEO,9,1496,4,1
VIS00000340,CUST013867,2025-06-15,Desktop,Chrome,Email,3,1785,1,0
VIS00000341,CUST010552,2025-12-26,Tablet,Firefox,SEO,12,1536,4,0
VIS00000342,CUST001624,2022-09-01,Mobile,Firefox,Instagram,1,317,5,0
VIS00000343,CUST003316,2023-07-13,Tablet,Safari,Google Ads,7,350,3,0
VIS00000344,CUST013533,2024-08-14,Mobile,Safari,Google Ads,1,1361,0,1
VIS00000345,CUST004141,2023-02-18,Tablet,Chrome,WhatsApp,1,20,1,0
VIS00000346,CUST004477,2022-11-08,Desktop,Edge,WhatsApp,6,1731,5,1
VIS00000347,CUST000889,2025-09-22,Tablet,Chrome,SEO,10,945,2,1
VIS00000348,CUST011935,2024-02-05,Desktop,Chrome,Instagram,18,589,0,0
VIS00000349,CUST010210,2025-07-06,Mobile,Safari,YouTube,11,1617,5,0
VIS00000350,CUST002287,2024-07-09,Desktop,Edge,Email,14,598,5,1
VIS00000351,CUST005749,2022-06-28,Tablet,Edge,Affiliate,15,804,3,1
VIS00000352,CUST007364,2023-01-20,Mobile,Safari,Facebook,7,1446,0,1
VIS00000353,CUST004670,2025-11-08,Desktop,Edge,YouTube,15,877,2,1
VIS00000354,CUST010119,2022-12-24,Tablet,Safari,Instagram,18,1644,4,0
VIS00000355,CUST003710,2023-04-13,Tablet,Safari,Direct,15,1154,4,0
VIS00000356,CUST008341,2023-12-13,Tablet,Chrome,Direct,3,1685,2,1
VIS00000357,CUST012745,2024-03-18,Tablet,Edge,WhatsApp,16,848,5,0
VIS00000358,CUST004003,2024-10-11,Desktop,Safari,Facebook,5,518,3,0
VIS00000359,CUST011935,2024-12-21,Mobile,Chrome,Facebook,16,965,4,1
VIS00000360,CUST004980,2022-08-09,Desktop,Chrome,Email,16,647,5,1
VIS00000361,CUST004823,2024-12-16,Mobile,Chrome,SEO,9,1649,4,0
VIS00000362,CUST004047,2024-02-25,Tablet,Firefox,Affiliate,15,843,0,0
VIS00000363,CUST007620,2025-12-21,Tablet,Chrome,Instagram,4,1252,1,0
VIS00000364,CUST007640,2023-06-21,Tablet,Safari,SEO,2,828,1,0
VIS00000365,CUST006867,2022-06-14,Mobile,Safari,SEO,18,1213,0,1
VIS00000366,CUST012230,2024-12-07,Desktop,Safari,SEO,16,1167,5,0
VIS00000367,CUST008956,2024-04-27,Mobile,Chrome,Instagram,10,1212,1,0
VIS00000368,CUST012616,2025-10-29,Mobile,Chrome,Instagram,4,94,3,1
VIS00000369,CUST009205,2023-11-08,Tablet,Firefox,Instagram,4,632,5,0
VIS00000370,CUST005639,2022-03-04,Mobile,Edge,Google Ads,16,929,1,1
VIS00000371,CUST012095,2023-11-06,Tablet,Safari,Affiliate,8,1748,5,1
VIS00000372,CUST004964,2024-10-22,Tablet,Chrome,SEO,15,173,2,1
VIS00000373,CUST002924,2024-07-31,Mobile,Edge,WhatsApp,13,1182,5,0
VIS00000374,CUST006788,2024-05-05,Tablet,Safari,Affiliate,3,99,5,1
VIS00000375,CUST013546,2023-04-10,Tablet,Chrome,WhatsApp,16,858,4,0
VIS00000376,CUST014476,2023-07-27,Mobile,Chrome,Facebook,8,1268,0,0
VIS00000377,CUST014282,2025-10-09,Tablet,Chrome,Email,14,193,2,0
VIS00000378,CUST009515,2022-12-01,Desktop,Firefox,Facebook,9,747,3,0
VIS00000379,CUST013276,2025-03-11,Desktop,Chrome,Email,7,880,0,0
VIS00000380,CUST004929,2022-08-04,Tablet,Edge,Instagram,7,67,5,0
VIS00000381,CUST000167,2024-02-20,Mobile,Chrome,Google Ads,3,820,4,0
VIS00000382,CUST003561,2023-06-07,Mobile,Safari,Facebook,12,494,1,1
VIS00000383,CUST011476,2023-05-28,Mobile,Chrome,Google Ads,18,1355,0,0
VIS00000384,CUST009415,2024-07-14,Tablet,Safari,Google Ads,3,1725,0,0
VIS00000385,CUST006709,2024-03-04,Desktop,Chrome,Facebook,4,1411,1,1
VIS00000386,CUST006993,2023-11-09,Desktop,Chrome,Instagram,13,327,2,0
VIS00000387,CUST007389,2024-04-24,Mobile,Firefox,Facebook,17,1713,4,0
VIS00000388,CUST004968,2023-08-17,Mobile,Firefox,Affiliate,14,1537,5,1
VIS00000389,CUST002882,2022-12-08,Mobile,Edge,Direct,2,444,5,0
VIS00000390,CUST012551,2025-06-30,Tablet,Firefox,YouTube,13,733,3,0
VIS00000391,CUST002038,2024-03-28,Mobile,Firefox,Email,7,485,3,0
VIS00000392,CUST000499,2024-02-03,Desktop,Firefox,Instagram,11,92,0,1
VIS00000393,CUST011464,2025-12-13,Mobile,Safari,Direct,7,302,5,1
VIS00000394,CUST008646,2023-06-01,Tablet,Safari,Direct,11,868,0,1
VIS00000395,CUST000565,2025-09-08,Desktop,Chrome,Facebook,10,1007,2,0
VIS00000396,CUST014925,2024-05-16,Mobile,Safari,WhatsApp,8,169,2,1
VIS00000397,CUST008986,2023-04-11,Tablet,Firefox,Email,18,862,4,0
VIS00000398,CUST013001,2023-10-29,Mobile,Chrome,Instagram,4,428,5,1
VIS00000399,CUST011221,2025-05-31,Tablet,Firefox,Direct,18,248,2,0
VIS00000400,CUST010496,2024-10-01,Desktop,Chrome,Google Ads,14,1551,3,0
VIS00000401,CUST001894,2025-03-30,Tablet,Safari,SEO,14,445,3,0
VIS00000402,CUST006241,2023-01-04,Tablet,Firefox,Direct,10,947,1,1
VIS00000403,CUST009383,2024-01-23,Mobile,Safari,Google Ads,10,546,1,1
VIS00000404,CUST007704,2025-03-15,Desktop,Edge,WhatsApp,18,383,5,0
VIS00000405,CUST008351,2023-12-21,Mobile,Safari,YouTube,10,383,4,0
VIS00000406,CUST014904,2023-10-30,Tablet,Edge,WhatsApp,5,886,0,0
VIS00000407,CUST002288,2024-01-29,Tablet,Safari,Google Ads,2,403,3,0
VIS00000408,CUST011374,2024-07-31,Desktop,Safari,Facebook,8,1637,1,1
VIS00000409,CUST007488,2024-10-07,Desktop,Chrome,Facebook,12,1490,5,0
VIS00000410,CUST005305,2025-07-31,Mobile,Firefox,Email,15,301,3,1
VIS00000411,CUST009177,2023-11-24,Desktop,Chrome,Facebook,10,71,3,1
VIS00000412,CUST006571,2022-10-12,Desktop,Safari,SEO,6,762,2,1
VIS00000413,CUST014903,2024-08-14,Desktop,Firefox,YouTube,14,1642,3,1
VIS00000414,CUST000317,2025-10-09,Mobile,Safari,Google Ads,8,1005,5,0
VIS00000415,CUST005578,2024-10-04,Desktop,Safari,YouTube,8,347,5,1
VIS00000416,CUST010351,2023-02-25,Mobile,Safari,WhatsApp,1,1528,0,0
VIS00000417,CUST005740,2023-05-03,Mobile,Firefox,Affiliate,6,616,1,1
VIS00000418,CUST009111,2022-11-25,Mobile,Chrome,Google Ads,3,955,0,0
VIS00000419,CUST011875,2022-11-13,Desktop,Firefox,Instagram,11,1700,1,0
VIS00000420,CUST013294,2024-03-30,Desktop,Edge,Google Ads,13,1636,5,0
VIS00000421,CUST011548,2023-01-08,Desktop,Firefox,Email,11,618,2,0
VIS00000422,CUST013410,2023-05-03,Tablet,Edge,Facebook,3,407,2,1
VIS00000423,CUST007131,2024-09-24,Tablet,Firefox,Google Ads,7,1529,1,0
VIS00000424,CUST005048,2023-09-24,Mobile,Chrome,Google Ads,17,184,2,1
VIS00000425,CUST012760,2024-06-04,Mobile,Edge,Google Ads,11,218,0,0
VIS00000426,CUST001139,2023-04-03,Tablet,Chrome,Facebook,14,1386,5,1
VIS00000427,CUST006269,2022-01-07,Desktop,Edge,SEO,13,1333,0,1
VIS00000428,CUST007691,2024-04-08,Mobile,Firefox,YouTube,4,268,5,1
VIS00000429,CUST007174,2025-06-10,Desktop,Edge,WhatsApp,3,1038,4,1
VIS00000430,CUST014985,2024-01-03,Mobile,Firefox,Facebook,8,1182,2,1
VIS00000431,CUST011629,2022-03-08,Desktop,Chrome,Email,10,226,3,0
VIS00000432,CUST002457,2025-04-14,Tablet,Chrome,Facebook,5,1303,1,0
VIS00000433,CUST005205,2022-01-13,Tablet,Firefox,SEO,4,1268,0,0
VIS00000434,CUST000266,2023-03-13,Desktop,Edge,Direct,9,186,5,1
VIS00000435,CUST008357,2022-07-30,Tablet,Firefox,SEO,16,896,0,0
VIS00000436,CUST009083,2024-10-04,Tablet,Chrome,Google Ads,18,395,2,0
VIS00000437,CUST001707,2024-06-16,Tablet,Firefox,Direct,6,1763,3,0
VIS00000438,CUST002360,2024-12-03,Mobile,Chrome,Instagram,4,1117,4,0
VIS00000439,CUST010591,2023-11-26,Mobile,Firefox,Direct,2,195,1,0
VIS00000440,CUST001397,2025-09-11,Mobile,Firefox,Direct,3,1707,4,1
VIS00000441,CUST004096,2022-11-11,Tablet,Edge,WhatsApp,3,1452,0,0
VIS00000442,CUST009528,2022-06-14,Desktop,Firefox,YouTube,16,1375,4,1
VIS00000443,CUST013146,2025-08-09,Mobile,Chrome,Google Ads,15,101,3,0
VIS00000444,CUST007096,2025-11-30,Desktop,Chrome,YouTube,10,436,0,1
VIS00000445,CUST013817,2022-11-11,Mobile,Safari,YouTube,10,362,3,0
VIS00000446,CUST008320,2022-02-22,Desktop,Chrome,SEO,3,35,0,1
VIS00000447,CUST000199,2024-04-05,Tablet,Edge,Email,1,194,4,1
VIS00000448,CUST009751,2024-08-18,Mobile,Safari,Direct,13,820,5,1
VIS00000449,CUST004136,2022-09-19,Mobile,Edge,Google Ads,7,371,3,1
VIS00000450,CUST008302,2024-08-02,Mobile,Edge,Google Ads,8,496,4,1
VIS00000451,CUST008528,2024-04-27,Mobile,Chrome,SEO,5,1608,4,0
VIS00000452,CUST009956,2024-12-14,Desktop,Edge,Instagram,12,24,4,0
VIS00000453,CUST000301,2025-04-16,Tablet,Chrome,Google Ads,3,563,4,0
VIS00000454,CUST006836,2025-09-21,Mobile,Safari,Affiliate,7,1198,4,0
VIS00000455,CUST004461,2024-09-07,Mobile,Chrome,WhatsApp,2,1226,2,0
VIS00000456,CUST005493,2023-03-18,Mobile,Safari,Google Ads,1,441,0,0
VIS00000457,CUST010146,2025-01-15,Tablet,Safari,YouTube,4,527,4,1
VIS00000458,CUST003425,2023-06-15,Mobile,Firefox,Google Ads,18,1671,4,1
VIS00000459,CUST009921,2025-05-28,Tablet,Firefox,Affiliate,14,697,4,0
VIS00000460,CUST008878,2023-10-16,Tablet,Chrome,Affiliate,14,1571,4,1
VIS00000461,CUST000473,2024-10-20,Tablet,Chrome,Instagram,1,49,1,1
VIS00000462,CUST012739,2024-09-10,Tablet,Firefox,SEO,12,210,0,1
VIS00000463,CUST014912,2025-04-12,Mobile,Edge,Direct,15,1440,1,1
VIS00000464,CUST001470,2024-09-27,Desktop,Edge,Facebook,4,1309,4,1
VIS00000465,CUST013980,2023-09-03,Desktop,Chrome,YouTube,18,961,1,1
VIS00000466,CUST006430,2023-08-18,Tablet,Edge,Direct,16,1320,5,0
VIS00000467,CUST006522,2025-01-31,Tablet,Firefox,Instagram,17,1330,4,0
VIS00000468,CUST008915,2022-09-26,Desktop,Safari,Affiliate,9,1595,2,0
VIS00000469,CUST009031,2024-04-10,Desktop,Safari,Email,2,102,5,1
VIS00000470,CUST004802,2024-06-19,Desktop,Firefox,Affiliate,1,566,4,1
VIS00000471,CUST006354,2023-09-12,Desktop,Firefox,Google Ads,7,838,3,1
VIS00000472,CUST013918,2023-10-01,Desktop,Edge,Direct,11,1112,4,0
VIS00000473,CUST001994,2022-02-27,Desktop,Chrome,Facebook,3,790,4,1
VIS00000474,CUST000604,2023-04-16,Desktop,Edge,SEO,4,1573,3,0
VIS00000475,CUST009169,2025-01-10,Tablet,Firefox,SEO,5,429,1,1
VIS00000476,CUST010588,2023-10-23,Mobile,Edge,Facebook,17,1096,2,0
VIS00000477,CUST013388,2022-09-27,Mobile,Chrome,Instagram,10,785,5,0
VIS00000478,CUST006501,2023-11-15,Tablet,Safari,WhatsApp,18,714,5,1
VIS00000479,CUST014175,2024-03-22,Mobile,Chrome,Affiliate,6,953,2,1
VIS00000480,CUST008646,2022-11-29,Desktop,Chrome,Email,9,1300,5,1
VIS00000481,CUST002083,2022-11-22,Mobile,Edge,Affiliate,12,1461,4,1
VIS00000482,CUST001679,2023-08-19,Tablet,Firefox,WhatsApp,8,1435,2,1
VIS00000483,CUST009434,2022-12-03,Tablet,Chrome,Email,4,44,2,0
VIS00000484,CUST003603,2022-08-31,Desktop,Edge,SEO,5,295,5,1
VIS00000485,CUST009235,2022-03-06,Tablet,Chrome,Affiliate,17,1476,4,0
VIS00000486,CUST014315,2025-07-05,Tablet,Firefox,Google Ads,5,1528,4,1
VIS00000487,CUST001318,2024-05-12,Tablet,Firefox,Instagram,15,1709,0,1
VIS00000488,CUST000146,2022-06-10,Mobile,Chrome,Direct,2,1370,4,1
VIS00000489,CUST003270,2024-11-22,Tablet,Firefox,YouTube,9,820,5,1
VIS00000490,CUST005121,2023-08-13,Desktop,Edge,Affiliate,11,1549,1,1
VIS00000491,CUST007426,2022-04-22,Desktop,Chrome,WhatsApp,15,1492,4,0
VIS00000492,CUST009042,2023-02-09,Desktop,Firefox,Google Ads,5,1279,0,0
VIS00000493,CUST005294,2025-01-06,Mobile,Edge,Affiliate,5,1195,4,1
VIS00000494,CUST005129,2024-12-01,Desktop,Edge,Facebook,14,560,4,0
VIS00000495,CUST003322,2024-02-03,Tablet,Firefox,Email,11,1794,0,1
VIS00000496,CUST010554,2024-02-18,Desktop,Edge,Google Ads,1,333,0,1
VIS00000497,CUST009808,2024-02-10,Desktop,Safari,Instagram,3,778,5,1
VIS00000498,CUST000919,2024-04-14,Desktop,Firefox,YouTube,17,1394,4,1
VIS00000499,CUST008352,2025-09-11,Desktop,Edge,WhatsApp,11,647,3,1
VIS00000500,CUST007868,2023-03-10,Tablet,Chrome,Email,14,307,5,0
VIS00000501,CUST010792,2023-03-20,Mobile,Safari,Google Ads,13,189,2,1
VIS00000502,CUST000929,2023-11-25,Mobile,Chrome,YouTube,11,1212,5,1
VIS00000503,CUST004976,2023-08-01,Mobile,Chrome,Google Ads,5,447,5,1
VIS00000504,CUST008742,2025-08-23,Desktop,Chrome,YouTube,5,1384,3,0
VIS00000505,CUST004225,2024-12-27,Mobile,Chrome,Email,14,1522,3,0
VIS00000506,CUST003457,2022-06-11,Mobile,Firefox,Email,1,959,5,1
VIS00000507,CUST006503,2025-08-27,Desktop,Firefox,Direct,13,1255,2,0
VIS00000508,CUST005999,2024-11-10,Desktop,Safari,YouTube,16,1308,5,1
VIS00000509,CUST008041,2024-11-23,Desktop,Safari,WhatsApp,7,902,0,0
VIS00000510,CUST009875,2023-07-06,Desktop,Chrome,Affiliate,6,991,5,1
VIS00000511,CUST006209,2022-05-01,Mobile,Edge,Instagram,5,158,1,1
VIS00000512,CUST004381,2024-11-15,Mobile,Edge,Email,15,1754,1,0
VIS00000513,CUST004946,2023-06-19,Tablet,Safari,Instagram,16,464,1,1
VIS00000514,CUST014845,2023-04-06,Tablet,Safari,Affiliate,2,922,2,1
VIS00000515,CUST007375,2022-04-12,Tablet,Edge,Facebook,16,1480,3,1
VIS00000516,CUST002427,2025-08-27,Desktop,Edge,Email,12,186,3,1
VIS00000517,CUST003535,2025-10-15,Tablet,Safari,WhatsApp,3,1518,4,0
VIS00000518,CUST009633,2023-12-10,Desktop,Chrome,Google Ads,7,227,4,0
VIS00000519,CUST003257,2024-05-21,Mobile,Firefox,SEO,11,1247,3,0
VIS00000520,CUST003787,2025-03-15,Mobile,Chrome,Email,8,836,0,0
VIS00000521,CUST013552,2022-03-01,Tablet,Firefox,YouTube,17,767,1,0
VIS00000522,CUST003622,2024-06-29,Tablet,Edge,Instagram,9,50,3,0
VIS00000523,CUST005218,2022-08-17,Mobile,Edge,YouTube,2,1084,2,0
VIS00000524,CUST008064,2022-07-12,Mobile,Edge,Email,18,904,2,1
VIS00000525,CUST005926,2024-06-02,Mobile,Firefox,Affiliate,6,1274,0,0
VIS00000526,CUST007592,2022-11-11,Mobile,Safari,Affiliate,1,107,5,1
VIS00000527,CUST003828,2023-09-23,Tablet,Chrome,Affiliate,1,1434,4,0
VIS00000528,CUST002326,2022-09-05,Desktop,Edge,WhatsApp,9,825,0,1
VIS00000529,CUST009273,2025-06-15,Mobile,Firefox,YouTube,6,208,1,1
VIS00000530,CUST009377,2023-03-27,Mobile,Chrome,Direct,17,560,1,0
VIS00000531,CUST012416,2022-06-28,Tablet,Edge,YouTube,13,956,2,1
VIS00000532,CUST009782,2025-02-08,Desktop,Edge,Instagram,7,106,4,0
VIS00000533,CUST004193,2024-07-08,Tablet,Edge,Affiliate,10,958,0,1
VIS00000534,CUST001176,2022-06-01,Mobile,Chrome,Direct,12,1448,2,1
VIS00000535,CUST008527,2023-01-14,Mobile,Firefox,Affiliate,4,1507,2,0
VIS00000536,CUST005561,2022-11-20,Tablet,Edge,Google Ads,9,209,3,0
VIS00000537,CUST008607,2024-08-08,Tablet,Edge,YouTube,1,1024,2,0
VIS00000538,CUST005275,2024-11-15,Desktop,Safari,YouTube,9,376,4,1
VIS00000539,CUST009138,2025-08-25,Mobile,Chrome,Google Ads,14,625,4,0
VIS00000540,CUST010426,2023-03-10,Tablet,Safari,YouTube,8,1641,0,0
VIS00000541,CUST011699,2023-10-15,Mobile,Firefox,WhatsApp,13,692,5,1
VIS00000542,CUST003245,2023-07-04,Tablet,Chrome,YouTube,10,1596,3,1
VIS00000543,CUST014755,2025-04-23,Tablet,Edge,Email,10,452,2,1
VIS00000544,CUST001725,2023-01-03,Tablet,Chrome,Facebook,9,245,4,1
VIS00000545,CUST012586,2024-08-09,Mobile,Safari,Instagram,5,1255,4,0
VIS00000546,CUST000963,2022-05-16,Desktop,Chrome,Affiliate,4,213,1,1
VIS00000547,CUST001787,2025-09-19,Tablet,Chrome,Facebook,3,853,1,0
VIS00000548,CUST012939,2024-10-25,Mobile,Firefox,Affiliate,10,1654,5,0
VIS00000549,CUST006659,2023-08-29,Tablet,Safari,Direct,2,23,5,0
VIS00000550,CUST014238,2024-10-03,Tablet,Safari,Instagram,6,215,1,0
VIS00000551,CUST000060,2023-05-14,Desktop,Safari,Google Ads,12,1207,3,1
VIS00000552,CUST009519,2022-09-17,Desktop,Chrome,Instagram,7,419,2,0
VIS00000553,CUST008266,2023-05-24,Mobile,Edge,Direct,16,864,0,0
VIS00000554,CUST010016,2022-04-12,Mobile,Chrome,WhatsApp,4,579,1,1
VIS00000555,CUST014883,2024-10-15,Tablet,Chrome,Instagram,11,1404,1,1
VIS00000556,CUST000140,2025-02-21,Desktop,Safari,YouTube,18,937,2,0
VIS00000557,CUST008158,2024-05-06,Tablet,Edge,Google Ads,13,1304,2,0
VIS00000558,CUST002413,2022-06-15,Tablet,Firefox,WhatsApp,5,1594,5,1
VIS00000559,CUST004508,2022-05-30,Mobile,Firefox,Facebook,1,1754,2,1
VIS00000560,CUST008232,2023-06-10,Tablet,Edge,YouTube,6,78,0,0
VIS00000561,CUST014084,2022-06-04,Mobile,Safari,Google Ads,6,1154,2,0
VIS00000562,CUST001411,2025-12-13,Mobile,Chrome,Affiliate,2,1738,2,0
VIS00000563,CUST007382,2025-03-08,Tablet,Chrome,YouTube,7,1467,2,1
VIS00000564,CUST010001,2023-05-31,Tablet,Edge,Email,11,1043,5,0
VIS00000565,CUST001582,2023-04-21,Desktop,Chrome,Google Ads,17,656,3,0
VIS00000566,CUST007635,2022-05-30,Tablet,Safari,Google Ads,11,1799,1,1
VIS00000567,CUST013150,2025-04-14,Mobile,Safari,YouTube,10,1689,1,0
VIS00000568,CUST007098,2022-02-23,Desktop,Chrome,Instagram,6,187,0,1
VIS00000569,CUST001873,2024-04-19,Desktop,Edge,Affiliate,7,1108,2,0
VIS00000570,CUST006375,2022-01-27,Desktop,Edge,SEO,13,1506,5,0
VIS00000571,CUST014372,2022-03-04,Mobile,Firefox,Email,17,1656,4,1
VIS00000572,CUST009234,2024-08-21,Tablet,Firefox,WhatsApp,4,1512,2,0
VIS00000573,CUST000368,2024-12-05,Tablet,Firefox,Direct,8,1461,3,0
VIS00000574,CUST008260,2024-01-19,Tablet,Edge,SEO,18,1064,5,1
VIS00000575,CUST008751,2025-10-10,Mobile,Firefox,Facebook,10,1669,2,0
VIS00000576,CUST001232,2023-11-30,Mobile,Chrome,Direct,7,616,4,0
VIS00000577,CUST002055,2024-08-01,Mobile,Firefox,Direct,15,1011,2,0
VIS00000578,CUST002409,2022-05-05,Tablet,Safari,Direct,13,1791,4,0
VIS00000579,CUST008848,2024-10-30,Tablet,Firefox,Email,11,386,0,1
VIS00000580,CUST006314,2022-01-04,Desktop,Safari,Email,9,827,4,1
VIS00000581,CUST012330,2022-12-08,Mobile,Chrome,SEO,16,413,1,1
VIS00000582,CUST003978,2025-02-22,Mobile,Chrome,WhatsApp,4,1286,3,1
VIS00000583,CUST010617,2022-10-21,Desktop,Chrome,Google Ads,18,821,5,0
VIS00000584,CUST007233,2023-11-08,Mobile,Chrome,Email,7,1630,4,1
VIS00000585,CUST000023,2024-09-06,Desktop,Firefox,SEO,13,1023,4,0
VIS00000586,CUST005472,2024-01-22,Tablet,Safari,Facebook,1,944,0,1
VIS00000587,CUST014552,2022-05-17,Mobile,Chrome,WhatsApp,15,327,0,0
VIS00000588,CUST014029,2024-11-28,Mobile,Chrome,WhatsApp,17,1720,4,1
VIS00000589,CUST000105,2023-10-29,Mobile,Edge,Direct,3,1657,2,1
VIS00000590,CUST014002,2025-10-18,Mobile,Firefox,Email,7,693,5,1
VIS00000591,CUST001233,2024-10-31,Tablet,Firefox,Email,12,535,4,1
VIS00000592,CUST004666,2024-11-23,Tablet,Firefox,YouTube,18,169,5,1
VIS00000593,CUST001965,2022-07-08,Mobile,Edge,WhatsApp,6,146,1,0
VIS00000594,CUST009769,2023-11-01,Desktop,Safari,Direct,14,584,2,0
VIS00000595,CUST012415,2022-08-11,Mobile,Edge,Instagram,9,1273,1,1
VIS00000596,CUST000780,2022-03-24,Desktop,Edge,Instagram,14,636,5,1
VIS00000597,CUST013661,2023-01-05,Mobile,Safari,WhatsApp,10,1770,3,1
VIS00000598,CUST004990,2023-02-17,Tablet,Edge,Direct,1,661,4,0
VIS00000599,CUST012195,2023-10-07,Mobile,Edge,Email,4,419,0,1
VIS00000600,CUST013692,2025-11-17,Tablet,Chrome,Facebook,1,1640,2,1
VIS00000601,CUST003503,2022-12-19,Tablet,Chrome,Direct,18,1277,3,1
VIS00000602,CUST003546,2025-01-26,Tablet,Edge,Instagram,1,47,4,1
VIS00000603,CUST001785,2022-11-08,Desktop,Firefox,YouTube,3,426,1,0
VIS00000604,CUST003961,2025-12-22,Desktop,Chrome,Instagram,9,1799,4,0
VIS00000605,CUST011541,2022-11-05,Tablet,Safari,SEO,13,180,4,1
VIS00000606,CUST000217,2022-05-15,Mobile,Chrome,SEO,15,1351,3,1
VIS00000607,CUST001956,2024-01-14,Desktop,Chrome,Direct,6,1123,5,0
VIS00000608,CUST013332,2025-06-20,Mobile,Safari,Direct,16,188,5,0
VIS00000609,CUST003048,2025-09-19,Desktop,Firefox,Direct,11,1285,3,1
VIS00000610,CUST005844,2022-04-28,Tablet,Chrome,Email,18,526,2,1
VIS00000611,CUST009646,2022-12-29,Tablet,Firefox,Instagram,17,27,1,1
VIS00000612,CUST013589,2022-12-29,Tablet,Edge,Google Ads,13,546,0,0
VIS00000613,CUST003312,2024-07-03,Mobile,Firefox,Facebook,2,537,3,0
VIS00000614,CUST013712,2022-06-27,Mobile,Safari,Direct,4,1651,5,1
VIS00000615,CUST009331,2022-09-16,Mobile,Edge,Facebook,7,1196,2,0
VIS00000616,CUST013392,2025-10-02,Desktop,Chrome,SEO,2,962,3,1
VIS00000617,CUST008647,2024-08-24,Tablet,Safari,SEO,1,1426,1,0
VIS00000618,CUST007159,2024-12-05,Desktop,Chrome,YouTube,5,1432,4,1
VIS00000619,CUST014250,2023-02-27,Tablet,Chrome,Facebook,3,1400,5,1
VIS00000620,CUST013384,2023-07-29,Tablet,Firefox,Direct,11,1709,4,1
VIS00000621,CUST000441,2023-08-31,Desktop,Edge,WhatsApp,12,262,2,0
VIS00000622,CUST014927,2023-10-06,Mobile,Safari,Email,8,459,5,1
VIS00000623,CUST014523,2025-11-28,Desktop,Chrome,YouTube,15,448,1,1
VIS00000624,CUST010575,2023-02-24,Tablet,Firefox,Facebook,15,1681,1,0
VIS00000625,CUST005128,2022-04-26,Desktop,Safari,Google Ads,7,91,4,0
VIS00000626,CUST003793,2024-10-28,Desktop,Safari,Email,16,1244,0,0
VIS00000627,CUST010202,2022-12-18,Desktop,Edge,Google Ads,9,254,0,1
VIS00000628,CUST002244,2023-06-13,Mobile,Edge,Google Ads,13,1673,5,1
VIS00000629,CUST009000,2023-12-11,Mobile,Safari,WhatsApp,13,610,3,0
VIS00000630,CUST010510,2023-11-17,Desktop,Chrome,SEO,14,506,2,1
VIS00000631,CUST004207,2024-08-13,Tablet,Edge,WhatsApp,2,350,1,0
VIS00000632,CUST001614,2022-07-11,Mobile,Chrome,WhatsApp,18,1288,3,1
VIS00000633,CUST007856,2022-10-04,Mobile,Firefox,Instagram,4,1779,0,0
VIS00000634,CUST009636,2025-01-25,Tablet,Safari,Instagram,13,867,3,1
VIS00000635,CUST012549,2024-04-20,Tablet,Edge,Direct,16,338,0,1
VIS00000636,CUST010590,2024-09-16,Desktop,Safari,Email,2,418,4,0
VIS00000637,CUST013042,2025-10-31,Tablet,Edge,SEO,7,1555,3,0
VIS00000638,CUST008805,2023-12-14,Tablet,Firefox,Google Ads,4,1195,5,1
VIS00000639,CUST003267,2022-09-08,Mobile,Edge,Google Ads,4,138,3,0
VIS00000640,CUST006872,2022-08-12,Tablet,Safari,WhatsApp,4,160,0,1
VIS00000641,CUST008068,2024-06-03,Desktop,Safari,YouTube,5,238,4,1
VIS00000642,CUST012507,2024-11-01,Desktop,Chrome,YouTube,13,655,1,1
VIS00000643,CUST001635,2024-08-28,Desktop,Chrome,Facebook,13,648,0,1
VIS00000644,CUST008193,2025-04-15,Tablet,Chrome,Email,16,531,3,0
VIS00000645,CUST008311,2025-08-15,Tablet,Edge,Instagram,9,802,3,1
VIS00000646,CUST012852,2024-04-18,Desktop,Edge,Affiliate,18,619,4,0
